INTERACTOR_A	INTERACTOR_B
LOC_Os05g34710	LOC_Os06g38210
LOC_Os05g34710	LOC_Os06g38320
LOC_Os05g34710	LOC_Os10g35100
LOC_Os03g53640	LOC_Os03g03020
LOC_Os03g53640	LOC_Os04g50110
LOC_Os03g53640	LOC_Os03g49710
LOC_Os03g53640	LOC_Os01g54540
LOC_Os01g17150	LOC_Os07g32880
LOC_Os01g17150	LOC_Os05g28090
LOC_Os01g17150	LOC_Os02g15750
LOC_Os01g17150	LOC_Os01g48690
LOC_Os01g17150	LOC_Os07g41630
LOC_Os01g17150	LOC_Os06g46930
LOC_Os01g17150	LOC_Os02g22260
LOC_Os01g17150	LOC_Os01g39960
LOC_Os01g17150	LOC_Os02g15660
LOC_Os01g17150	LOC_Os06g05390
LOC_Os01g17150	LOC_Os03g56660
LOC_Os01g17150	LOC_Os05g33280
LOC_Os01g17150	LOC_Os02g51020
LOC_Os01g17150	LOC_Os02g42570
LOC_Os01g17150	LOC_Os02g57010
LOC_Os01g17150	LOC_Os08g07060
LOC_Os01g17150	LOC_Os01g54540
LOC_Os01g17150	LOC_Os06g43900
LOC_Os01g17150	LOC_Os01g58470
LOC_Os01g17150	LOC_Os05g22614
LOC_Os01g17150	LOC_Os01g72950
LOC_Os01g17150	LOC_Os03g56869
LOC_Os01g17150	LOC_Os08g02630
LOC_Os01g17150	LOC_Os02g05470
LOC_Os01g17150	LOC_Os03g61220
LOC_Os01g17150	LOC_Os02g50560
LOC_Os01g17150	LOC_Os10g35030
LOC_Os01g17150	LOC_Os03g03020
LOC_Os01g17150	LOC_Os02g58790
LOC_Os01g17150	LOC_Os06g09610
LOC_Os01g17150	LOC_Os01g31690
LOC_Os01g17150	LOC_Os07g04160
LOC_Os01g17150	LOC_Os02g57030
LOC_Os01g17150	LOC_Os04g53490
LOC_Os01g17150	LOC_Os10g39800
LOC_Os01g17150	LOC_Os03g21560
LOC_Os01g17150	LOC_Os04g38750
LOC_Os01g17150	LOC_Os05g01110
LOC_Os01g17150	LOC_Os03g03720
LOC_Os01g17150	LOC_Os01g66980
LOC_Os01g17150	LOC_Os03g34040
LOC_Os01g17150	LOC_Os02g17920
LOC_Os01g17150	LOC_Os03g61260
LOC_Os01g17150	LOC_Os02g55120
LOC_Os01g17150	LOC_Os03g53640
LOC_Os01g17150	LOC_Os01g66600
LOC_Os01g17150	LOC_Os03g03360
LOC_Os01g17150	LOC_Os02g39740
LOC_Os01g17150	LOC_Os02g57670
LOC_Os01g17150	LOC_Os01g21820
LOC_Os01g17150	LOC_Os11g13850
LOC_Os01g17150	LOC_Os02g51790
LOC_Os01g17150	LOC_Os01g67120
LOC_Os01g17150	LOC_Os02g15900
LOC_Os01g17150	LOC_Os09g39390
LOC_Os01g17150	LOC_Os09g10750
LOC_Os01g17150	LOC_Os02g57020
LOC_Os01g17150	LOC_Os03g31150
LOC_Os01g17150	LOC_Os03g55930
LOC_Os01g17150	LOC_Os04g51300
LOC_Os01g17150	LOC_Os07g04840
LOC_Os01g17150	LOC_Os03g30092
LOC_Os01g17150	LOC_Os02g04460
LOC_Os01g17150	LOC_Os02g42960
LOC_Os01g17150	LOC_Os02g38210
LOC_Os01g17150	LOC_Os02g33450
LOC_Os01g17150	LOC_Os01g52170
LOC_Os01g17150	LOC_Os03g20100
LOC_Os01g17150	LOC_Os03g17070
LOC_Os01g17150	LOC_Os01g25600
LOC_Os01g17150	LOC_Os01g59080
LOC_Os01g17150	LOC_Os06g45340
LOC_Os01g17150	LOC_Os01g59090
LOC_Os01g17150	LOC_Os02g02520
LOC_Os01g17150	LOC_Os05g41190
LOC_Os01g17150	LOC_Os02g51570
LOC_Os01g17150	LOC_Os02g51470
LOC_Os01g17150	LOC_Os08g01380
LOC_Os01g17150	LOC_Os12g23180
LOC_Os01g17150	LOC_Os01g73540
LOC_Os01g17150	LOC_Os02g09590
LOC_Os01g17150	LOC_Os02g50570
LOC_Os01g17150	LOC_Os10g39930
LOC_Os01g17150	LOC_Os03g14040
LOC_Os01g17150	LOC_Os08g29370
LOC_Os01g17150	LOC_Os01g71190
LOC_Os01g17150	LOC_Os06g47940
LOC_Os01g17150	LOC_Os06g04150
LOC_Os01g17150	LOC_Os04g50110
LOC_Os01g17150	LOC_Os12g35630
LOC_Os01g17150	LOC_Os03g55720
LOC_Os01g17150	LOC_Os07g06450
LOC_Os01g17150	LOC_Os03g49710
LOC_Os01g17150	LOC_Os07g47640
LOC_Os01g17150	LOC_Os03g62630
LOC_Os01g17150	LOC_Os07g23990
LOC_Os01g17150	LOC_Os03g18200
LOC_Os01g17150	LOC_Os10g10170
LOC_Os01g17150	LOC_Os07g07540
LOC_Os01g17150	LOC_Os01g72800
LOC_Os01g17150	LOC_Os03g03990
LOC_Os01g17150	LOC_Os01g55799
LOC_Os01g17150	LOC_Os03g59640
LOC_Os01g17150	LOC_Os03g12020
LOC_Os01g17150	LOC_Os08g24390
LOC_Os01g17150	LOC_Os02g34810
LOC_Os01g17150	LOC_Os02g49326
LOC_Os01g17150	LOC_Os08g02390
LOC_Os01g17150	LOC_Os06g01850
LOC_Os01g17150	LOC_Os05g01970
LOC_Os01g17150	LOC_Os08g44000
LOC_Os01g17150	LOC_Os09g30410
LOC_Os01g17150	LOC_Os01g40710
LOC_Os01g17150	LOC_Os04g38600
LOC_Os01g17150	LOC_Os01g44210
LOC_Os01g17150	LOC_Os03g48040
LOC_Os01g17150	LOC_Os06g15400
LOC_Os01g17150	LOC_Os03g39830
LOC_Os01g17150	LOC_Os02g33500
LOC_Os01g17150	LOC_Os03g56670
LOC_Os01g17150	LOC_Os03g17580
LOC_Os01g17150	LOC_Os03g54040
LOC_Os01g17150	LOC_Os01g69950
LOC_Os01g17150	LOC_Os07g38300
LOC_Os01g17150	LOC_Os06g49160
LOC_Os01g17150	LOC_Os08g15460
LOC_Os01g17150	LOC_Os10g42240
LOC_Os01g17150	LOC_Os03g50270
LOC_Os01g17150	LOC_Os05g49650
LOC_Os01g17150	LOC_Os03g60100
LOC_Os01g17150	LOC_Os08g27010
LOC_Os01g17150	LOC_Os04g54640
LOC_Os01g17150	LOC_Os07g25430
LOC_Os01g17150	LOC_Os01g71330
LOC_Os01g17150	LOC_Os05g40260
LOC_Os01g17150	LOC_Os07g37030
LOC_Os01g17150	LOC_Os09g26810
LOC_Os03g11370	LOC_Os09g32948
LOC_Os03g11370	LOC_Os07g32406
LOC_Os11g13850	LOC_Os02g22100
LOC_Os11g13850	LOC_Os03g10180
LOC_Os11g13850	LOC_Os07g32880
LOC_Os11g13850	LOC_Os11g47970
LOC_Os11g13850	LOC_Os08g32630
LOC_Os11g13850	LOC_Os07g05480
LOC_Os11g13850	LOC_Os03g56660
LOC_Os11g13850	LOC_Os04g41340
LOC_Os11g13850	LOC_Os06g43900
LOC_Os11g13850	LOC_Os05g48630
LOC_Os11g13850	LOC_Os01g64960
LOC_Os11g13850	LOC_Os03g21900
LOC_Os11g13850	LOC_Os04g23890
LOC_Os11g13850	LOC_Os01g17170
LOC_Os11g13850	LOC_Os08g45190
LOC_Os11g13850	LOC_Os02g36570
LOC_Os11g13850	LOC_Os07g05000
LOC_Os11g13850	LOC_Os08g41460
LOC_Os11g13850	LOC_Os08g03310
LOC_Os11g13850	LOC_Os04g55180
LOC_Os11g13850	LOC_Os11g32500
LOC_Os11g13850	LOC_Os05g22614
LOC_Os11g13850	LOC_Os02g01340
LOC_Os11g13850	LOC_Os01g72950
LOC_Os11g13850	LOC_Os02g51570
LOC_Os11g13850	LOC_Os02g51470
LOC_Os11g13850	LOC_Os08g01380
LOC_Os11g13850	LOC_Os12g08770
LOC_Os11g13850	LOC_Os08g40160
LOC_Os11g13850	LOC_Os08g29370
LOC_Os11g13850	LOC_Os11g39020
LOC_Os11g13850	LOC_Os06g39690
LOC_Os11g13850	LOC_Os05g04070
LOC_Os11g13850	LOC_Os03g64020
LOC_Os11g13850	LOC_Os10g15300
LOC_Os11g13850	LOC_Os04g50110
LOC_Os11g13850	LOC_Os02g35900
LOC_Os11g13850	LOC_Os07g37250
LOC_Os11g13850	LOC_Os07g06450
LOC_Os11g13850	LOC_Os07g47640
LOC_Os11g13850	LOC_Os06g14324
LOC_Os11g13850	LOC_Os03g18200
LOC_Os11g13850	LOC_Os02g58790
LOC_Os11g13850	LOC_Os05g51450
LOC_Os11g13850	LOC_Os07g29410
LOC_Os11g13850	LOC_Os07g04160
LOC_Os11g13850	LOC_Os07g06660
LOC_Os11g13850	LOC_Os06g21590
LOC_Os11g13850	LOC_Os11g24450
LOC_Os11g13850	LOC_Os01g55799
LOC_Os11g13850	LOC_Os08g02210
LOC_Os11g13850	LOC_Os03g50310
LOC_Os11g13850	LOC_Os09g38090
LOC_Os11g13850	LOC_Os05g49970
LOC_Os11g13850	LOC_Os05g04090
LOC_Os11g13850	LOC_Os12g07110
LOC_Os11g13850	LOC_Os03g43810
LOC_Os11g13850	LOC_Os06g47970
LOC_Os11g13850	LOC_Os01g03040
LOC_Os11g13850	LOC_Os03g53300
LOC_Os11g13850	LOC_Os06g01850
LOC_Os11g13850	LOC_Os08g44000
LOC_Os11g13850	LOC_Os03g57220
LOC_Os11g13850	LOC_Os01g40710
LOC_Os11g13850	LOC_Os01g44210
LOC_Os11g13850	LOC_Os03g14669
LOC_Os11g13850	LOC_Os12g19470
LOC_Os11g13850	LOC_Os04g16680
LOC_Os11g13850	LOC_Os11g26890
LOC_Os11g13850	LOC_Os03g56670
LOC_Os11g13850	LOC_Os01g64660
LOC_Os11g13850	LOC_Os05g32220
LOC_Os11g13850	LOC_Os01g62060
LOC_Os11g13850	LOC_Os03g16050
LOC_Os11g13850	LOC_Os08g27010
LOC_Os11g13850	LOC_Os07g37240
LOC_Os11g13850	LOC_Os01g67120
LOC_Os06g13660	LOC_Os02g22100
LOC_Os06g13660	LOC_Os09g10750
LOC_Os06g13660	LOC_Os07g32880
LOC_Os06g13660	LOC_Os05g49380
LOC_Os06g13660	LOC_Os11g47970
LOC_Os06g13660	LOC_Os01g39960
LOC_Os06g13660	LOC_Os08g32630
LOC_Os06g13660	LOC_Os04g51300
LOC_Os06g13660	LOC_Os02g15660
LOC_Os06g13660	LOC_Os06g05390
LOC_Os06g13660	LOC_Os11g43600
LOC_Os06g13660	LOC_Os03g56660
LOC_Os06g13660	LOC_Os10g01044
LOC_Os06g13660	LOC_Os02g42570
LOC_Os06g13660	LOC_Os01g68450
LOC_Os06g13660	LOC_Os06g05950
LOC_Os06g13660	LOC_Os12g38170
LOC_Os06g13660	LOC_Os02g42960
LOC_Os06g13660	LOC_Os10g39430
LOC_Os06g13660	LOC_Os02g13970
LOC_Os06g13660	LOC_Os05g33620
LOC_Os06g13660	LOC_Os04g41340
LOC_Os06g13660	LOC_Os01g52170
LOC_Os06g13660	LOC_Os06g51029
LOC_Os06g13660	LOC_Os01g64960
LOC_Os06g13660	LOC_Os04g23890
LOC_Os06g13660	LOC_Os02g18450
LOC_Os06g13660	LOC_Os01g25600
LOC_Os06g13660	LOC_Os03g63360
LOC_Os06g13660	LOC_Os08g45190
LOC_Os06g13660	LOC_Os07g05000
LOC_Os06g13660	LOC_Os01g58470
LOC_Os06g13660	LOC_Os02g32780
LOC_Os06g13660	LOC_Os08g19610
LOC_Os06g13660	LOC_Os03g24860
LOC_Os06g13660	LOC_Os07g46780
LOC_Os06g13660	LOC_Os02g02520
LOC_Os06g13660	LOC_Os08g41460
LOC_Os06g13660	LOC_Os01g13570
LOC_Os06g13660	LOC_Os05g22614
LOC_Os06g13660	LOC_Os05g41190
LOC_Os06g13660	LOC_Os02g01340
LOC_Os06g13660	LOC_Os04g58780
LOC_Os06g13660	LOC_Os01g72950
LOC_Os06g13660	LOC_Os02g51570
LOC_Os06g13660	LOC_Os02g51470
LOC_Os06g13660	LOC_Os08g40160
LOC_Os06g13660	LOC_Os12g08770
LOC_Os06g13660	LOC_Os03g19760
LOC_Os06g13660	LOC_Os08g29370
LOC_Os06g13660	LOC_Os06g39690
LOC_Os06g13660	LOC_Os05g04070
LOC_Os06g13660	LOC_Os04g44340
LOC_Os06g13660	LOC_Os03g64020
LOC_Os06g13660	LOC_Os03g04300
LOC_Os06g13660	LOC_Os04g38640
LOC_Os06g13660	LOC_Os08g36140
LOC_Os06g13660	LOC_Os09g36930
LOC_Os06g13660	LOC_Os10g15300
LOC_Os06g13660	LOC_Os12g35630
LOC_Os06g13660	LOC_Os04g50110
LOC_Os06g13660	LOC_Os02g35900
LOC_Os06g13660	LOC_Os07g37250
LOC_Os06g13660	LOC_Os07g06450
LOC_Os06g13660	LOC_Os01g42280
LOC_Os06g13660	LOC_Os06g14324
LOC_Os06g13660	LOC_Os03g18200
LOC_Os06g13660	LOC_Os02g58790
LOC_Os06g13660	LOC_Os06g09610
LOC_Os06g13660	LOC_Os10g10170
LOC_Os06g13660	LOC_Os05g51450
LOC_Os06g13660	LOC_Os07g07540
LOC_Os06g13660	LOC_Os07g29410
LOC_Os06g13660	LOC_Os07g04160
LOC_Os06g13660	LOC_Os01g72800
LOC_Os06g13660	LOC_Os06g12630
LOC_Os06g13660	LOC_Os01g55799
LOC_Os06g13660	LOC_Os08g02210
LOC_Os06g13660	LOC_Os07g15670
LOC_Os06g13660	LOC_Os05g49970
LOC_Os06g13660	LOC_Os05g04090
LOC_Os06g13660	LOC_Os03g21560
LOC_Os06g13660	LOC_Os12g07110
LOC_Os06g13660	LOC_Os02g03720
LOC_Os06g13660	LOC_Os05g01110
LOC_Os06g13660	LOC_Os06g47970
LOC_Os06g13660	LOC_Os12g17320
LOC_Os06g13660	LOC_Os01g03040
LOC_Os06g13660	LOC_Os02g49326
LOC_Os06g13660	LOC_Os02g34810
LOC_Os06g13660	LOC_Os06g01850
LOC_Os06g13660	LOC_Os08g44000
LOC_Os06g13660	LOC_Os01g11946
LOC_Os06g13660	LOC_Os07g10540
LOC_Os06g13660	LOC_Os03g57220
LOC_Os06g13660	LOC_Os01g44210
LOC_Os06g13660	LOC_Os03g14669
LOC_Os06g13660	LOC_Os06g50130
LOC_Os06g13660	LOC_Os03g39830
LOC_Os06g13660	LOC_Os04g16680
LOC_Os06g13660	LOC_Os11g26890
LOC_Os06g13660	LOC_Os03g08570
LOC_Os06g13660	LOC_Os02g17920
LOC_Os06g13660	LOC_Os03g56670
LOC_Os06g13660	LOC_Os07g01030
LOC_Os06g13660	LOC_Os02g55120
LOC_Os06g13660	LOC_Os05g32220
LOC_Os06g13660	LOC_Os06g49160
LOC_Os06g13660	LOC_Os07g07480
LOC_Os06g13660	LOC_Os05g34630
LOC_Os06g13660	LOC_Os01g32830
LOC_Os06g13660	LOC_Os01g66600
LOC_Os06g13660	LOC_Os03g62510
LOC_Os06g13660	LOC_Os03g16050
LOC_Os06g13660	LOC_Os02g39740
LOC_Os06g13660	LOC_Os08g27010
LOC_Os06g13660	LOC_Os01g21820
LOC_Os06g13660	LOC_Os04g54640
LOC_Os06g13660	LOC_Os07g37030
LOC_Os06g13660	LOC_Os11g13850
LOC_Os06g13660	LOC_Os04g31040
LOC_Os06g13660	LOC_Os01g67120
LOC_Os09g31502	LOC_Os02g58790
LOC_Os09g31502	LOC_Os03g18200
LOC_Os09g31502	LOC_Os06g09610
LOC_Os09g31502	LOC_Os07g07540
LOC_Os09g31502	LOC_Os07g32880
LOC_Os09g31502	LOC_Os01g55799
LOC_Os09g31502	LOC_Os04g51300
LOC_Os09g31502	LOC_Os10g01044
LOC_Os09g31502	LOC_Os02g42570
LOC_Os09g31502	LOC_Os01g68450
LOC_Os09g31502	LOC_Os03g21560
LOC_Os09g31502	LOC_Os06g05950
LOC_Os09g31502	LOC_Os02g38210
LOC_Os09g31502	LOC_Os01g52170
LOC_Os09g31502	LOC_Os08g44000
LOC_Os09g31502	LOC_Os03g03720
LOC_Os09g31502	LOC_Os07g05000
LOC_Os09g31502	LOC_Os04g38600
LOC_Os09g31502	LOC_Os06g45340
LOC_Os09g31502	LOC_Os01g59090
LOC_Os09g31502	LOC_Os06g50130
LOC_Os09g31502	LOC_Os03g39830
LOC_Os09g31502	LOC_Os07g46780
LOC_Os09g31502	LOC_Os08g41460
LOC_Os09g31502	LOC_Os02g02520
LOC_Os09g31502	LOC_Os02g17920
LOC_Os09g31502	LOC_Os05g22614
LOC_Os09g31502	LOC_Os05g41190
LOC_Os09g31502	LOC_Os02g01340
LOC_Os09g31502	LOC_Os01g72950
LOC_Os09g31502	LOC_Os12g23180
LOC_Os09g31502	LOC_Os08g40160
LOC_Os09g31502	LOC_Os12g08770
LOC_Os09g31502	LOC_Os02g51470
LOC_Os09g31502	LOC_Os03g56869
LOC_Os09g31502	LOC_Os03g19760
LOC_Os09g31502	LOC_Os12g29570
LOC_Os09g31502	LOC_Os03g14040
LOC_Os09g31502	LOC_Os06g49160
LOC_Os09g31502	LOC_Os08g29370
LOC_Os09g31502	LOC_Os01g32830
LOC_Os09g31502	LOC_Os03g16050
LOC_Os09g31502	LOC_Os03g62510
LOC_Os09g31502	LOC_Os03g50270
LOC_Os09g31502	LOC_Os06g47940
LOC_Os09g31502	LOC_Os02g39740
LOC_Os09g31502	LOC_Os10g15300
LOC_Os09g31502	LOC_Os08g27010
LOC_Os09g31502	LOC_Os12g35630
LOC_Os09g31502	LOC_Os04g54640
LOC_Os09g31502	LOC_Os04g50110
LOC_Os09g31502	LOC_Os07g06450
LOC_Os09g31502	LOC_Os06g13660
LOC_Os09g31502	LOC_Os11g13850
LOC_Os09g31502	LOC_Os03g62630
LOC_Os09g31502	LOC_Os01g67120
LOC_Os02g09070	LOC_Os06g42754
LOC_Os02g09070	LOC_Os03g05070
LOC_Os03g46100	LOC_Os06g04020
LOC_Os03g46100	LOC_Os04g32080
LOC_Os09g39390	LOC_Os07g32880
LOC_Os09g39390	LOC_Os05g28090
LOC_Os09g39390	LOC_Os12g19381
LOC_Os09g39390	LOC_Os01g48690
LOC_Os09g39390	LOC_Os07g41630
LOC_Os09g39390	LOC_Os05g43310
LOC_Os09g39390	LOC_Os01g39960
LOC_Os09g39390	LOC_Os08g32630
LOC_Os09g39390	LOC_Os02g15660
LOC_Os09g39390	LOC_Os12g04260
LOC_Os09g39390	LOC_Os06g05390
LOC_Os09g39390	LOC_Os07g05480
LOC_Os09g39390	LOC_Os03g56660
LOC_Os09g39390	LOC_Os05g33280
LOC_Os09g39390	LOC_Os02g51020
LOC_Os09g39390	LOC_Os10g01044
LOC_Os09g39390	LOC_Os02g42570
LOC_Os09g39390	LOC_Os01g37130
LOC_Os09g39390	LOC_Os02g13970
LOC_Os09g39390	LOC_Os08g07060
LOC_Os09g39390	LOC_Os01g54540
LOC_Os09g39390	LOC_Os03g29730
LOC_Os09g39390	LOC_Os07g37830
LOC_Os09g39390	LOC_Os06g51029
LOC_Os09g39390	LOC_Os06g43900
LOC_Os09g39390	LOC_Os05g48630
LOC_Os09g39390	LOC_Os01g64960
LOC_Os09g39390	LOC_Os08g45190
LOC_Os09g39390	LOC_Os01g58470
LOC_Os09g39390	LOC_Os08g19610
LOC_Os09g39390	LOC_Os09g24670
LOC_Os09g39390	LOC_Os11g38020
LOC_Os09g39390	LOC_Os07g46780
LOC_Os09g39390	LOC_Os08g41460
LOC_Os09g39390	LOC_Os03g36750
LOC_Os09g39390	LOC_Os05g22614
LOC_Os09g39390	LOC_Os02g01340
LOC_Os09g39390	LOC_Os04g58780
LOC_Os09g39390	LOC_Os01g72950
LOC_Os09g39390	LOC_Os12g08770
LOC_Os09g39390	LOC_Os08g40160
LOC_Os09g39390	LOC_Os03g56869
LOC_Os09g39390	LOC_Os03g19760
LOC_Os09g39390	LOC_Os09g07570
LOC_Os09g39390	LOC_Os08g02630
LOC_Os09g39390	LOC_Os12g38640
LOC_Os09g39390	LOC_Os04g44340
LOC_Os09g39390	LOC_Os03g04300
LOC_Os09g39390	LOC_Os08g36140
LOC_Os09g39390	LOC_Os02g50010
LOC_Os09g39390	LOC_Os10g15300
LOC_Os09g39390	LOC_Os07g37250
LOC_Os09g39390	LOC_Os11g07020
LOC_Os09g39390	LOC_Os11g40600
LOC_Os09g39390	LOC_Os02g58790
LOC_Os09g39390	LOC_Os06g20320
LOC_Os09g39390	LOC_Os06g09610
LOC_Os09g39390	LOC_Os01g31690
LOC_Os09g39390	LOC_Os07g29410
LOC_Os09g39390	LOC_Os07g04160
LOC_Os09g39390	LOC_Os02g57030
LOC_Os09g39390	LOC_Os07g15670
LOC_Os09g39390	LOC_Os05g49970
LOC_Os09g39390	LOC_Os04g53490
LOC_Os09g39390	LOC_Os05g04090
LOC_Os09g39390	LOC_Os05g22730
LOC_Os09g39390	LOC_Os10g39800
LOC_Os09g39390	LOC_Os03g21560
LOC_Os09g39390	LOC_Os01g03040
LOC_Os09g39390	LOC_Os03g03720
LOC_Os09g39390	LOC_Os03g57220
LOC_Os09g39390	LOC_Os12g17600
LOC_Os09g39390	LOC_Os06g50130
LOC_Os09g39390	LOC_Os04g16680
LOC_Os09g39390	LOC_Os01g17240
LOC_Os09g39390	LOC_Os02g17920
LOC_Os09g39390	LOC_Os03g29970
LOC_Os09g39390	LOC_Os07g01030
LOC_Os09g39390	LOC_Os06g01460
LOC_Os09g39390	LOC_Os08g19140
LOC_Os09g39390	LOC_Os02g55120
LOC_Os09g39390	LOC_Os05g32220
LOC_Os09g39390	LOC_Os01g32830
LOC_Os09g39390	LOC_Os01g66600
LOC_Os09g39390	LOC_Os02g45460
LOC_Os09g39390	LOC_Os02g39740
LOC_Os09g39390	LOC_Os02g57670
LOC_Os09g39390	LOC_Os01g21820
LOC_Os09g39390	LOC_Os02g54980
LOC_Os09g39390	LOC_Os09g31502
LOC_Os09g39390	LOC_Os06g13660
LOC_Os09g39390	LOC_Os11g13850
LOC_Os09g39390	LOC_Os02g51790
LOC_Os09g39390	LOC_Os01g67120
LOC_Os09g39390	LOC_Os02g22100
LOC_Os09g39390	LOC_Os03g11230
LOC_Os09g39390	LOC_Os09g10750
LOC_Os09g39390	LOC_Os02g57020
LOC_Os09g39390	LOC_Os11g47970
LOC_Os09g39390	LOC_Os04g51300
LOC_Os09g39390	LOC_Os03g30092
LOC_Os09g39390	LOC_Os07g04840
LOC_Os09g39390	LOC_Os11g43600
LOC_Os09g39390	LOC_Os01g68450
LOC_Os09g39390	LOC_Os02g04460
LOC_Os09g39390	LOC_Os06g05950
LOC_Os09g39390	LOC_Os02g38210
LOC_Os09g39390	LOC_Os10g39430
LOC_Os09g39390	LOC_Os02g42960
LOC_Os09g39390	LOC_Os11g11210
LOC_Os09g39390	LOC_Os04g41340
LOC_Os09g39390	LOC_Os05g33620
LOC_Os09g39390	LOC_Os01g52170
LOC_Os09g39390	LOC_Os03g17070
LOC_Os09g39390	LOC_Os03g20100
LOC_Os09g39390	LOC_Os01g25600
LOC_Os09g39390	LOC_Os07g05000
LOC_Os09g39390	LOC_Os01g59080
LOC_Os09g39390	LOC_Os06g45340
LOC_Os09g39390	LOC_Os06g40640
LOC_Os09g39390	LOC_Os08g14440
LOC_Os09g39390	LOC_Os08g16570
LOC_Os09g39390	LOC_Os01g59090
LOC_Os09g39390	LOC_Os02g47020
LOC_Os09g39390	LOC_Os02g02520
LOC_Os09g39390	LOC_Os01g13570
LOC_Os09g39390	LOC_Os09g39180
LOC_Os09g39390	LOC_Os05g41190
LOC_Os09g39390	LOC_Os02g51570
LOC_Os09g39390	LOC_Os12g23180
LOC_Os09g39390	LOC_Os08g01380
LOC_Os09g39390	LOC_Os02g51470
LOC_Os09g39390	LOC_Os01g73540
LOC_Os09g39390	LOC_Os10g39930
LOC_Os09g39390	LOC_Os03g14040
LOC_Os09g39390	LOC_Os08g29370
LOC_Os09g39390	LOC_Os11g05556
LOC_Os09g39390	LOC_Os06g47940
LOC_Os09g39390	LOC_Os05g04070
LOC_Os09g39390	LOC_Os06g04150
LOC_Os09g39390	LOC_Os03g64020
LOC_Os09g39390	LOC_Os04g38640
LOC_Os09g39390	LOC_Os04g50110
LOC_Os09g39390	LOC_Os12g35630
LOC_Os09g39390	LOC_Os03g55720
LOC_Os09g39390	LOC_Os05g48160
LOC_Os09g39390	LOC_Os07g06450
LOC_Os09g39390	LOC_Os05g33520
LOC_Os09g39390	LOC_Os07g47640
LOC_Os09g39390	LOC_Os03g49710
LOC_Os09g39390	LOC_Os12g08730
LOC_Os09g39390	LOC_Os03g62630
LOC_Os09g39390	LOC_Os03g18200
LOC_Os09g39390	LOC_Os05g51450
LOC_Os09g39390	LOC_Os10g10170
LOC_Os09g39390	LOC_Os07g07540
LOC_Os09g39390	LOC_Os05g44020
LOC_Os09g39390	LOC_Os01g05800
LOC_Os09g39390	LOC_Os06g21590
LOC_Os09g39390	LOC_Os01g72800
LOC_Os09g39390	LOC_Os01g55799
LOC_Os09g39390	LOC_Os03g12020
LOC_Os09g39390	LOC_Os06g43140
LOC_Os09g39390	LOC_Os12g07110
LOC_Os09g39390	LOC_Os07g46330
LOC_Os09g39390	LOC_Os06g47970
LOC_Os09g39390	LOC_Os06g36840
LOC_Os09g39390	LOC_Os01g49740
LOC_Os09g39390	LOC_Os08g24390
LOC_Os09g39390	LOC_Os02g34810
LOC_Os09g39390	LOC_Os02g49326
LOC_Os09g39390	LOC_Os08g39430
LOC_Os09g39390	LOC_Os06g01850
LOC_Os09g39390	LOC_Os08g44000
LOC_Os09g39390	LOC_Os01g40710
LOC_Os09g39390	LOC_Os01g11946
LOC_Os09g39390	LOC_Os04g38600
LOC_Os09g39390	LOC_Os07g28790
LOC_Os09g39390	LOC_Os09g09320
LOC_Os09g39390	LOC_Os01g44210
LOC_Os09g39390	LOC_Os03g48040
LOC_Os09g39390	LOC_Os03g14669
LOC_Os09g39390	LOC_Os08g07540
LOC_Os09g39390	LOC_Os03g39830
LOC_Os09g39390	LOC_Os11g26890
LOC_Os09g39390	LOC_Os02g33500
LOC_Os09g39390	LOC_Os03g56670
LOC_Os09g39390	LOC_Os03g17580
LOC_Os09g39390	LOC_Os01g69950
LOC_Os09g39390	LOC_Os01g67000
LOC_Os09g39390	LOC_Os04g01540
LOC_Os09g39390	LOC_Os07g38300
LOC_Os09g39390	LOC_Os06g49160
LOC_Os09g39390	LOC_Os07g07480
LOC_Os09g39390	LOC_Os03g16050
LOC_Os09g39390	LOC_Os03g62510
LOC_Os09g39390	LOC_Os04g56320
LOC_Os09g39390	LOC_Os03g50270
LOC_Os09g39390	LOC_Os03g02590
LOC_Os09g39390	LOC_Os08g27010
LOC_Os09g39390	LOC_Os07g25430
LOC_Os09g39390	LOC_Os04g54640
LOC_Os09g39390	LOC_Os07g37030
LOC_Os09g39390	LOC_Os09g26810
LOC_Os09g39390	LOC_Os04g31040
LOC_Os08g31750	LOC_Os07g15670
LOC_Os08g31750	LOC_Os05g34630
LOC_Os08g31750	LOC_Os02g03720
LOC_Os08g31750	LOC_Os05g49970
LOC_Os08g31750	LOC_Os11g05556
LOC_Os08g31750	LOC_Os03g62510
LOC_Os08g31750	LOC_Os05g11090
LOC_Os05g48220	LOC_Os01g19840
LOC_Os07g04580	LOC_Os08g06700
LOC_Os03g18840	LOC_Os03g22880
LOC_Os03g18840	LOC_Os02g49360
LOC_Os03g18840	LOC_Os08g09350
LOC_Os03g18840	LOC_Os02g40460
LOC_Os03g18840	LOC_Os04g38620
LOC_Os03g18840	LOC_Os03g25450
LOC_Os03g43650	LOC_Os10g40620
LOC_Os03g05770	LOC_Os12g35690
LOC_Os03g05770	LOC_Os02g03510
LOC_Os03g05770	LOC_Os05g51680
LOC_Os01g07090	LOC_Os07g40974
LOC_Os08g39530	LOC_Os06g36240
LOC_Os08g39530	LOC_Os07g34130
LOC_Os04g41340	LOC_Os07g42730
LOC_Os04g41340	LOC_Os03g18200
LOC_Os04g41340	LOC_Os02g22100
